unnamed:_0,*year_2022,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,*year_2023,*year_2024
,,,,,,,,,,2023,0,8.380275654047905,26.853470524254195,75.9731471058714,5.0,9.0,0.0,0.0,20.401426664423457,170.07418226637202,60.11442482515905,0.0,0,,
,,,,,,,,,,2023,0,1.2140418259680448,31.436983329368346,75.06800504974841,7.0,1.0,0.0,1.0,23.599116233178794,59.66553118192304,24.986734466447746,1.2140418259680448,0,,
,,,,,,,,,,2023,0,6.38743875886263,26.90695212355633,73.304940132268,6.0,26.0,0.0,1.0,19.724125145590982,146.5938332901386,53.808014123322096,6.38743875886263,0,,
,,,,,,,,,,2023,0,7.006386788289406,25.0,95.0,8.0,16.0,0.0,1.0,23.75,197.6227593120063,52.00598929263324,7.006386788289406,0,,
,,,,,,,,,,2023,0,0.4534390469409335,25.0,72.59291048563259,3.0,19.0,0.0,0.0,18.148227621408147,27.14484884631551,9.348312619208164,0.0,0,,
,,,,,,,,,,2023,0,7.149821032845619,29.789955179053003,52.400695707782404,4.0,18.0,0.0,0.0,15.610143764860329,109.93644830754712,62.49920584813365,0.0,0,,
,,,,,,,,,,2023,0,3.5383273060253857,27.466485608907774,90.1708802455127,9.0,10.0,0.0,1.0,24.76677184605921,136.38873221258117,41.544666530195705,3.5383273060253857,0,,
,,,,,,,,,,2023,0,2.920714656219332,29.430828272875054,76.55763673875938,7.0,24.0,0.0,1.0,22.531546598355774,104.59870455419473,40.21057392098366,2.920714656219332,0,,
,,,,,,,,,,2023,0,12.8170122197648,32.898946898217325,68.68241250989603,11.0,27.0,0.0,1.0,22.59579042004527,180.3531883891632,86.38936448081748,12.8170122197648,0,,
,,,,,,,,,,2023,0,15.246370101748822,32.58104184465749,86.82242729291005,8.0,3.0,0.0,1.0,28.28765136685035,242.0495974407179,90.83169301513554,15.246370101748822,0,,
,,,,,,,,,,2023,0,7.2844060510073625,30.054944038351646,69.24461090227574,2.0,6.0,0.0,0.0,20.811429056253314,146.4090713118111,63.547421057699964,0.0,0,,
,,,,,,,,,,2023,0,4.194446374039756,28.34576229933165,81.0552501542684,3.0,28.0,0.0,0.0,22.975728539857574,133.54582364400193,46.7021959203959,0.0,0,,
,,,,,,,,,,2023,0,18.0,26.184763134100216,95.0,6.0,27.0,0.0,1.0,24.8755249773952,279.72170302081184,77.09943723228508,18.0,0,,
,,,,,,,,,,2023,0,1.7002232830410668,28.990386839847353,71.85099070305037,1.0,27.0,0.0,0.0,20.82988015307706,71.37206555441779,28.797150460079518,0.0,0,,
,,,,,,,,,,2023,0,10.172320714167085,30.406984227363797,66.88234820037917,7.0,26.0,0.0,1.0,20.336905068179828,161.41649127698147,73.38541238998776,10.172320714167085,0,,
,,,,,,,,,,2023,0,2.1148594019055054,30.684497273266107,77.36027508647854,3.0,9.0,0.0,0.0,23.737611499501668,87.89550797988555,34.86323532234362,0.0,0,,
,,,,,,,,,,2023,0,3.679696610525192,26.934846951230973,72.13102637949349,7.0,10.0,0.0,1.0,19.428381559668612,111.3150005027748,41.56675223424835,3.679696610525192,0,,
,,,,,,,,,,2023,0,2.1199469297866296,28.434005328540827,52.57700109787919,2.0,4.0,0.0,0.0,14.94974729375794,59.82295266019794,32.352665979226565,0.0,0,,
,,,,,,,,,,2023,0,3.991051408281544,28.020849190542286,63.77844320086544,7.0,7.0,0.0,1.0,17.871261385390177,102.53319676762985,45.0476226677632,3.991051408281544,0,,
,,,,,,,,,,2023,0,6.534730561222007,32.46877203405784,70.11060224367337,5.0,25.0,0.0,0.0,22.76405161420335,141.5899789028938,65.57143427932776,0.0,0,,
,,,,,,,,,,2023,0,0.6912574481163882,30.314823196094675,75.19170448310497,1.0,9.0,0.0,0.0,22.794232272183265,39.511158226898935,15.929600002490886,0.0,0,,
,,,,,,,,,,2023,0,5.580862294326523,30.027837189528746,66.36044064143138,5.0,10.0,0.0,0.0,19.92660507406288,125.03407170233542,56.577423415683455,0.0,0,,
,,,,,,,,,,2023,0,2.104732555951377,26.66294172792756,68.54866192091242,9.0,21.0,0.0,1.0,18.277089783246947,77.66066954759906,30.207182002888473,2.104732555951377,0,,
,,,,,,,,,,2023,0,2.8031322673142567,32.9149382987293,77.80249266602328,3.0,25.0,0.0,0.0,25.60864245589495,103.93051539358133,43.968597718576355,0.0,0,,
,,,,,,,,,,2023,0,1.961967139762284,32.943898024163474,81.41964270345575,1.0,20.0,0.0,0.0,26.82280406386472,88.4098139191428,35.77225098733931,0.0,0,,
,,,,,,,,,,2023,0,4.104942763186086,26.78876578468711,90.76655812524066,6.0,24.0,0.0,1.0,24.315240666992608,147.96848170619347,43.671293500779825,4.104942763186086,0,,
,,,,,,,,,,2023,0,1.0101050947316275,30.14455147702838,82.34691385686395,4.0,14.0,0.0,0.0,24.82310783732657,57.49354529178682,21.04653416225954,0.0,0,,
,,,,,,,,,,2023,0,8.12511987830946,29.04262881286762,86.70457409818823,6.0,16.0,0.0,1.0,25.18128761911457,191.70650435765802,64.21415369351537,8.12511987830946,0,,
,,,,,,,,,,2023,0,11.148693358540458,29.665025326324013,58.885841744454055,12.0,13.0,0.0,0.0,17.468499867111372,147.0509972042712,74.08014264713727,0.0,0,,
,,,,,,,,,,2023,0,4.858276884151682,30.509777931991533,76.85743252521164,12.0,5.0,0.0,0.0,23.449031987672303,135.87283582589606,53.93687912588278,0.0,0,,
,,,,,,,,,,2023,0,2.1846740307589045,28.132532218766325,77.93318336857114,2.0,2.0,0.0,0.0,21.924577920273514,90.2738981742406,32.5873169698421,0.0,0,,
,,,,,,,,,,2023,0,2.2926033586346035,32.01609545990028,40.13658454989745,2.0,23.0,0.0,0.0,12.850167223838753,47.82990672933593,38.15289409543091,0.0,0,,
,,,,,,,,,,2023,0,1.3165850435119222,27.4177128126251,65.46894817847658,11.0,3.0,0.0,1.0,17.95008819302106,55.00007953806703,23.033459791278865,1.3165850435119222,0,,
,,,,,,,,,,2023,0,10.04785390075039,26.631539042579863,85.95923209488329,9.0,16.0,0.0,1.0,22.892266456050685,206.49437837266566,63.975246936067585,10.04785390075039,0,,
,,,,,,,,,,2023,0,0.36018605524973357,30.17346262234253,59.070794161350264,12.0,28.0,0.0,0.0,17.823703996995917,18.17144605338035,9.282005702986345,0.0,0,,
,,,,,,,,,,2023,0,5.516250745950402,26.975746473719884,80.47898631523793,9.0,25.0,0.0,1.0,21.709807313018306,150.84169737989322,50.56061926832616,5.516250745950402,0,,
,,,,,,,,,,2023,0,14.583928266492563,30.28069688468869,74.70001917609936,11.0,1.0,0.0,1.0,22.619686379518974,205.14419140902214,83.15806536899375,14.583928266492563,0,,
,,,,,,,,,,2023,0,6.240528118676253,31.290907944969355,58.9993528544527,1.0,5.0,0.0,0.0,18.461433189814446,116.80067359979162,61.94642735383263,0.0,0,,
,,,,,,,,,,2023,0,5.495340073111585,27.819014999773007,68.76535698469145,7.0,24.0,0.0,1.0,19.12984497421877,128.66582852165342,52.051741902524185,5.495340073111585,0,,
,,,,,,,,,,2023,0,4.946626149691367,28.891586121904137,84.99053129147602,10.0,8.0,0.0,1.0,24.555112543540677,151.52316108972306,51.508613860447134,4.946626149691367,0,,
,,,,,,,,,,2023,0,0.07227728100343742,30.480282350866084,65.47852253228977,12.0,26.0,0.0,0.0,19.95803854701739,4.569398190640447,2.127056959105564,0.0,0,,
,,,,,,,,,,2023,0,10.650930375446755,29.57551820325086,81.01752930832632,7.0,17.0,0.0,1.0,23.961354128408146,198.92931024639728,72.61931444443356,10.650930375446755,0,,
,,,,,,,,,,2023,0,0.15919913731309038,28.567459563294157,75.3307944809649,12.0,10.0,0.0,0.0,21.520094252057874,11.12857064568966,4.220252741371719,0.0,0,,
,,,,,,,,,,2023,0,18.0,26.070828761239905,78.60727187585047,9.0,3.0,0.0,1.0,20.493567244635273,231.454315357188,76.7639644237683,18.0,0,,
,,,,,,,,,,2023,0,5.642664972370679,29.158241057996968,65.88380903812177,2.0,15.0,0.0,0.0,19.21055985752594,124.75186433510724,55.21151533015996,0.0,0,,
,,,,,,,,,,2023,0,5.614735610909165,29.39724519454248,95.0,10.0,13.0,0.0,1.0,27.92738293481536,179.4834837219062,55.54021030887948,5.614735610909165,0,,
,,,,,,,,,,2023,0,4.109587812883336,29.76915372735779,62.33252917439745,4.0,6.0,0.0,0.0,18.55586643207652,101.67175633085583,48.55702446270852,0.0,0,,
,,,,,,,,,,2023,0,0.2123346197187922,29.610389681838686,73.64804765416864,5.0,20.0,0.0,0.0,21.80747390346559,14.180779744357137,5.701419489006271,0.0,0,,
,,,,,,,,,,2023,0,4.100869047287473,26.059837322750735,66.42566416028559,1.0,15.0,0.0,0.0,17.310420020727165,108.2347029922559,42.46218368021665,0.0,0,,
,,,,,,,,,,2023,0,13.138265195982227,27.321991686697814,94.39529950946145,9.0,14.0,0.0,1.0,25.790675884608557,250.04228966049942,72.37281299946827,13.138265195982227,0,,
,,,,,,,,,,2023,0,3.5051235751348373,27.433264184826328,84.24787102882443,7.0,25.0,0.0,1.0,23.11194102942917,126.81118626342295,41.29296956555086,3.5051235751348373,0,,
,,,,,,,,,,2023,0,6.467148339552438,27.69401700721986,58.81703209899908,4.0,25.0,0.0,0.0,16.28879887263877,118.25241811845844,55.67918614127407,0.0,0,,
,,,,,,,,,,2023,0,14.757259029320357,29.996176459756025,72.0734585925531,4.0,25.0,0.0,0.0,21.619281820071418,198.7282302505254,82.70849184342747,0.0,0,,
,,,,,,,,,,2023,0,8.34371416505875,28.315983955154863,69.00802124195172,12.0,9.0,0.0,0.0,19.54030022264091,154.21248974316455,63.27783794787782,0.0,0,,
,,,,,,,,,,2023,0,0.5243141669940212,29.101907951018344,85.00157137103275,3.0,26.0,0.0,0.0,24.737079057317114,35.831951901910095,12.2677516325312,0.0,0,,
,,,,,,,,,,2023,0,1.3984543750585463,30.36023397779466,73.66857927178083,4.0,17.0,0.0,0.0,22.365953035029797,64.4470794635255,26.559877101466743,0.0,0,,
,,,,,,,,,,2023,0,0.9719399482842191,29.311451147494257,72.9061820378108,7.0,19.0,0.0,1.0,21.369859931516142,49.504595590944064,19.90299717639676,0.9719399482842191,0,,
,,,,,,,,,,2023,0,18.0,25.946311209402964,80.94878761695442,11.0,3.0,0.0,1.0,21.003224355333643,238.34876557562626,76.39733009054923,18.0,0,,
,,,,,,,,,,2023,0,0.20689173409116618,30.624841729472337,70.35111804576572,1.0,25.0,0.0,0.0,21.54491855643,13.229403912383592,5.758947579602747,0.0,0,,
,,,,,,,,,,2023,0,9.972982663384265,28.30777385652211,68.73948019126503,4.0,16.0,0.0,0.0,19.458616602692118,164.6610344126223,67.80946425786081,0.0,0,,
,,,,,,,,,,2023,0,7.649740402147734,29.78278187815538,75.10784930558196,2.0,25.0,0.0,0.0,22.369206932055118,162.04738622634582,64.25722481106614,0.0,0,,
,,,,,,,,,,2023,0,18.0,29.761170789386373,81.03651354388352,6.0,27.0,0.0,1.0,24.117415197559396,238.6070692143598,87.62995133789889,18.0,0,,
,,,,,,,,,,2023,0,1.3612544313317463,29.40435057869121,79.85774737710665,1.0,28.0,0.0,0.0,23.481652003010026,68.61321886148872,25.26401267253953,0.0,0,,
,,,,,,,,,,2023,0,7.718268642095218,25.0,74.81928026298597,10.0,9.0,0.0,1.0,18.704820065746492,162.01521584551227,54.13551669971864,7.718268642095218,0,,
,,,,,,,,,,2023,0,3.534567691824955,30.903952838927395,76.78952212865147,3.0,27.0,0.0,0.0,23.730997703876163,116.08500524163013,46.71842496016036,0.0,0,,
,,,,,,,,,,2023,0,5.3146972713204415,26.29498450592546,81.74224610369957,10.0,26.0,0.0,1.0,21.49411094776326,150.6411355097096,48.45849622431106,5.3146972713204415,0,,
,,,,,,,,,,2023,0,1.7879849409317141,27.13370253528819,94.10664978560172,8.0,14.0,0.0,1.0,25.534618418750593,96.48934466192543,27.820703232410175,1.7879849409317141,0,,
,,,,,,,,,,2023,0,14.480425450894094,29.90851818697165,76.12445009054127,11.0,2.0,0.0,1.0,22.767695000061693,208.548743253589,81.93666913917143,14.480425450894094,0,,
,,,,,,,,,,2023,0,1.524227135101082,31.960227019668167,84.1927322104316,11.0,21.0,0.0,1.0,26.908188348515225,77.95699167020177,29.59309059269757,1.524227135101082,0,,
,,,,,,,,,,2023,0,0.04590345696049985,28.33413519115211,66.8933468043109,2.0,27.0,0.0,0.0,18.953651317419677,3.00224458058142,1.2716661355268848,0.0,0,,
,,,,,,,,,,2023,0,3.0575294787151432,28.775242685404464,80.87427143992818,8.0,3.0,0.0,1.0,23.271767876892085,113.27042494710956,40.301864967685994,3.0575294787151432,0,,
,,,,,,,,,,2023,0,0.1827766924673546,26.782598524295988,68.29330594173283,4.0,12.0,0.0,0.0,18.29072194934348,11.464042376419506,4.495855636204236,0.0,0,,
,,,,,,,,,,2023,0,1.1610846513910829,28.67269341680197,92.61567445563614,4.0,5.0,0.0,0.0,26.55540839256793,71.37058796106564,22.095471415745866,0.0,0,,
,,,,,,,,,,2023,0,14.254467683549928,27.570215475755617,87.26326380455315,9.0,22.0,0.0,1.0,24.058669862092362,237.78126108234264,75.12531984616227,14.254467683549928,0,,
,,,,,,,,,,2023,0,8.224217304670033,30.47415182950663,91.37905234679408,11.0,8.0,0.0,1.0,27.84699115252637,203.0289338218941,67.70845610863158,8.224217304670033,0,,
,,,,,,,,,,2023,0,14.078723409653573,27.128914870981255,82.33941038287715,7.0,18.0,0.0,1.0,22.337788548038642,223.41026276645772,73.60846976814364,14.078723409653573,0,,
,,,,,,,,,,2023,0,5.942239534790063,31.571564564318095,56.20155366390097,5.0,13.0,0.0,0.0,17.743709801148373,108.89750293351186,61.173834540569025,0.0,0,,
,,,,,,,,,,2023,0,5.9905037524533356,32.55810652500551,59.40725437100237,5.0,9.0,0.0,0.0,19.341877161691944,115.52053220773671,63.310951385773684,0.0,0,,
,,,,,,,,,,2023,0,0.30245908876542765,28.96156555621806,83.74083734739078,8.0,26.0,0.0,1.0,24.252657505690518,22.12885829803597,7.653211988126813,0.30245908876542765,0,,
,,,,,,,,,,2023,0,2.1840019753169253,29.21111749493509,74.98652004243154,1.0,5.0,0.0,0.0,21.904400474957725,86.84480496470832,33.83053114364202,0.0,0,,
,,,,,,,,,,2023,0,6.690470616387129,28.81630166950062,68.29169054572573,3.0,21.0,0.0,0.0,19.67913956285816,139.3138181062277,58.784736139911786,0.0,0,,
,,,,,,,,,,2023,0,18.0,29.102168605182506,69.28925706662028,10.0,15.0,0.0,1.0,20.164676416806167,204.01798934444048,85.6895596193732,18.0,0,,
,,,,,,,,,,2023,0,0.9937222990435909,29.52100331157793,95.0,8.0,4.0,0.0,1.0,28.044953145999035,65.55032238799718,20.369592466221743,0.9937222990435909,0,,
,,,,,,,,,,2023,0,6.868925614898913,27.20874516709923,89.18298562378567,8.0,7.0,0.0,1.0,24.265571290786582,183.97750173970613,56.1295063884937,6.868925614898913,0,,
,,,,,,,,,,2023,0,1.582545147983778,27.95420470419746,65.6963185472629,9.0,3.0,0.0,1.0,18.364883369823517,62.331051180003605,26.522261865558114,1.582545147983778,0,,
,,,,,,,,,,2023,0,8.291397307374487,29.07962845140409,76.18413822514596,12.0,20.0,0.0,0.0,22.154064334776564,169.82122078587875,64.82107849042029,0.0,0,,
,,,,,,,,,,2023,0,1.9058919381158843,28.588617749417537,76.52136556355255,4.0,23.0,0.0,0.0,21.876400697598466,81.62843047792512,30.496632923783448,0.0,0,,
,,,,,,,,,,2023,0,12.494966404376358,29.565083030101402,89.0774884576233,11.0,21.0,0.0,1.0,26.33583342362532,231.8078408829766,76.93771099074154,12.494966404376358,0,,
,,,,,,,,,,2023,0,7.1890925853936745,30.64498508938096,90.2958805557755,11.0,3.0,0.0,1.0,27.671159132642643,189.8744572151409,64.44036953178724,7.1890925853936745,0,,
,,,,,,,,,,2023,0,1.6253855491487614,29.103736934895984,73.65643509382404,4.0,14.0,0.0,0.0,21.436775105328955,71.09523593802957,28.091734842028334,0.0,0,,
,,,,,,,,,,2023,0,2.8776627843369895,29.469269133263577,70.08603124287363,12.0,7.0,0.0,0.0,20.653841171785626,94.98287413214382,39.937714138088765,0.0,0,,
,,,,,,,,,,2023,0,4.608630966605119,29.872837649571082,64.14285272157653,2.0,15.0,0.0,0.0,19.161290257320044,110.60194783646614,51.50993277125757,0.0,0,,
,,,,,,,,,,2023,0,7.489414905648556,29.30934255726741,81.60236256028081,2.0,12.0,0.0,0.0,23.91711597761603,174.53277180228667,62.687410458781194,0.0,0,,
,,,,,,,,,,2023,0,8.725585162865697,26.17171265862266,74.17171863487805,11.0,27.0,0.0,1.0,19.41200907508236,168.72286303449928,59.53436662316491,8.725585162865697,0,,
,,,,,,,,,,2023,0,16.797492417297562,27.62211477202325,90.84235791793863,6.0,24.0,0.0,1.0,25.092580365705157,261.54037841665587,79.52565868742911,16.797492417297562,0,,
,,,,,,,,,,2023,0,8.732836129154578,31.190700147729697,74.81552266374472,12.0,16.0,0.0,0.0,23.33548533800537,170.24312108787404,70.9746046409527,0.0,0,,
,,,,,,,,,,2023,0,2.1416946299983546,29.517798771024232,77.22440986300045,7.0,27.0,0.0,1.0,22.794945905471465,88.40359655856618,33.79086455280009,2.1416946299983546,0,,
,,,,,,,,,,2023,0,9.921511023371517,32.03890896420171,75.04596635597575,12.0,7.0,0.0,0.0,24.043908842096513,179.41496830897523,76.5965196477035,0.0,0,,
,,,,,,,,,,2023,0,10.589668771302037,26.907914446538996,60.54838084640958,4.0,7.0,0.0,0.0,16.292306516916494,148.35044031844808,65.92745999799757,0.0,0,,
,,,,,,,,,,2023,0,6.928367160292129,28.978238839119562,72.89046984196345,6.0,18.0,0.0,1.0,21.122374441760584,150.91586247036196,59.997910793547256,6.928367160292129,0,,
,,,,,,,,,,2023,0,0.9933251405321392,29.36664151298043,74.13522051646915,9.0,25.0,0.0,1.0,21.771024443929015,51.13878419571352,20.257231750616683,0.9933251405321392,0,,
,,,,,,,,,,2023,0,9.449242316008272,30.522370617699593,76.19804147100693,8.0,4.0,0.0,1.0,23.257448621209168,178.80094987844035,71.62164215287629,9.449242316008272,0,,
,,,,,,,,,,2023,0,3.3474097995998546,30.155804061664092,55.90447385891992,3.0,22.0,0.0,0.0,16.858443598600115,82.15610895808041,44.31637314860983,0.0,0,,
,,,,,,,,,,2023,0,5.722965933367387,25.656833456137274,87.19958540599553,10.0,21.0,0.0,1.0,22.372652402058456,166.16137508001114,48.88985087969791,5.722965933367387,0,,
,,,,,,,,,,2023,0,1.69583357628634,31.85040044413935,47.6255131040422,4.0,3.0,0.0,0.0,15.168916637213501,47.23057669259453,31.586279765227193,0.0,0,,
,,,,,,,,,,2023,0,4.412633703552484,28.33604573815351,79.98618920237033,6.0,13.0,0.0,1.0,22.66492315658966,135.07554087234448,47.85209474826626,4.412633703552484,0,,
,,,,,,,,,,2023,0,12.60907968434597,25.0,82.23392954396883,7.0,11.0,0.0,1.0,20.558482385992207,214.69117845517874,65.26842984573287,12.60907968434597,0,,
,,,,,,,,,,2023,0,12.906797077658332,27.06819995339298,68.07562453410365,3.0,6.0,0.0,0.0,18.426846168412226,179.2007572311683,71.25372645098076,0.0,0,,
,,,,,,,,,,2023,0,5.320977159583408,29.52165594784111,72.29341927660191,8.0,19.0,0.0,1.0,21.34221451176866,133.29994244420408,54.43420823198595,5.320977159583408,0,,
,,,,,,,,,,2023,0,2.692092135086779,29.584641016854803,66.09697313409576,5.0,16.0,0.0,0.0,19.554552224729196,86.33542158494726,38.64325904073678,0.0,0,,
,,,,,,,,,,2023,0,18.0,27.867748326014432,83.17206787037077,7.0,12.0,0.0,1.0,23.178182551656835,244.8950786153964,82.0548844327172,18.0,0,,
,,,,,,,,,,2023,0,13.291980184147343,27.356651481935423,70.63176697878468,7.0,24.0,0.0,1.0,19.322486327918874,187.85920847596446,72.7604463795001,13.291980184147343,0,,
,,,,,,,,,,2023,0,18.0,25.30138651754605,72.66102788140503,9.0,12.0,0.0,1.0,18.38424751189619,213.94596276030848,74.49838868921883,18.0,0,,
,,,,,,,,,,2023,0,4.531588178366203,27.852062080033466,73.55273754985468,3.0,2.0,0.0,0.0,20.485954123949615,125.81011636988717,47.64025498106365,0.0,0,,
,,,,,,,,,,2023,0,4.030076161206115,28.18715159327555,82.93977966037934,8.0,4.0,0.0,1.0,23.37836142399985,133.98383335547425,45.53451476846676,4.030076161206115,0,,
,,,,,,,,,,2023,0,1.703594098857166,31.313839662134995,93.33925478133953,5.0,19.0,0.0,0.0,29.228104584060333,92.83354601653684,31.14418239184861,0.0,0,,
,,,,,,,,,,2023,0,10.265383697042942,28.831449150272064,85.00072293239283,12.0,16.0,0.0,0.0,24.506940209616488,205.84919466534535,69.82211896408029,0.0,0,,
,,,,,,,,,,2023,0,2.0192325548231107,26.65743700908722,80.26025741089421,8.0,10.0,0.0,1.0,21.395327562640382,88.68779938989941,29.45653928827173,2.0192325548231107,0,,
,,,,,,,,,,2023,0,0.8459450709113562,30.31273468021712,67.57551050585357,8.0,19.0,0.0,1.0,20.483985208441638,41.42320543256233,18.581445060228177,0.8459450709113562,0,,
,,,,,,,,,,2023,0,0.02839526093121299,27.880793551097092,65.71578236697582,4.0,19.0,0.0,0.0,18.322081612224792,1.8400148447106335,0.780650738202449,0.0,0,,
,,,,,,,,,,2023,0,4.576687609627551,26.779935575504417,78.5039395085633,9.0,24.0,0.0,1.0,21.02330442462621,134.91647648983087,46.023862892608214,4.576687609627551,0,,
,,,,,,,,,,2023,0,0.19682289216194324,28.763306592863586,80.2205792772357,8.0,17.0,0.0,1.0,23.074091168082496,14.413268048435294,5.167916407703041,0.19682289216194324,0,,
,,,,,,,,,,2023,0,18.0,25.0,82.1438545030979,9.0,13.0,0.0,1.0,20.535963625774475,241.86756709789816,73.610974479161,18.0,0,,
,,,,,,,,,,2023,0,1.2606976053890282,30.20175149301642,71.7527091790395,1.0,25.0,0.0,0.0,21.670574915760294,58.52677916878137,24.63476655259927,0.0,0,,
,,,,,,,,,,2023,0,4.618761219434313,27.174981323104387,89.12632459917033,11.0,23.0,0.0,1.0,24.22006206379393,153.84194853331613,46.90704005695944,4.618761219434313,0,,
,,,,,,,,,,2023,0,3.144379567957548,26.67477606714941,93.27357921852885,7.0,6.0,0.0,1.0,24.88051838635778,132.61199996803742,37.92494544115787,3.144379567957548,0,,
,,,,,,,,,,2023,0,18.0,27.51896437855871,70.64626970886081,7.0,21.0,0.0,1.0,19.44112179596192,208.01363026347514,81.02791138252104,18.0,0,,
,,,,,,,,,,2023,0,11.761217150556224,26.879830656412217,90.09037696546157,9.0,2.0,0.0,1.0,24.21614076603947,229.4070963891824,68.44708735855897,11.761217150556224,0,,
,,,,,,,,,,2023,0,0.05500063420837681,29.52118921216891,83.86179406015164,11.0,21.0,0.0,1.0,24.756998901216793,4.490075183055992,1.5806048575682021,0.05500063420837681,0,,
,,,,,,,,,,2023,0,2.973171408618665,29.264392736211637,78.18247319969794,3.0,11.0,0.0,0.0,22.879626008043015,107.85777387366002,40.37212082342374,0.0,0,,
,,,,,,,,,,2023,0,18.0,26.008292233955764,73.18496250117853,7.0,25.0,0.0,1.0,19.034158918617454,215.48865627730433,76.57982943521117,18.0,0,,
,,,,,,,,,,2023,0,4.411089586347102,28.057737702801667,89.64879626974471,11.0,23.0,0.0,1.0,25.153424111084014,151.3675526324524,47.37410054784743,4.411089586347102,0,,
,,,,,,,,,,2023,0,3.587761576655535,29.501559304482967,77.43626343779182,7.0,17.0,0.0,1.0,22.844905181275816,117.96580213348265,44.942446252428354,3.587761576655535,0,,
,,,,,,,,,,2023,0,0.3077419519339772,30.357970989229656,74.48205746547217,5.0,14.0,0.0,0.0,22.611241397549403,19.983681192284454,8.145102787669614,0.0,0,,
,,,,,,,,,,2023,0,6.15685692108527,29.39622554677068,55.023079931865375,5.0,4.0,0.0,0.0,16.17470867955106,108.28932283248358,57.8538562769042,0.0,0,,
,,,,,,,,,,2023,0,6.054901537646532,30.154785133068778,75.13877508115911,12.0,15.0,0.0,0.0,22.657936177343355,146.80032517744596,58.91408608150845,0.0,0,,
,,,,,,,,,,2023,0,14.47312926567041,29.023474707410767,85.51506674579886,7.0,21.0,0.0,1.0,24.819443767992365,234.23474037787827,79.49834247528388,14.47312926567041,0,,
,,,,,,,,,,2023,0,2.1210131922025504,26.722533144204395,73.51679192643164,1.0,20.0,0.0,0.0,19.645549089096473,83.67370208953213,30.41445659956638,0.0,0,,
,,,,,,,,,,2023,0,0.29680518557012914,33.71082079035539,71.24711410425452,4.0,1.0,0.0,0.0,24.01798695398526,18.517387869978972,8.76156672222441,0.0,0,,
,,,,,,,,,,2023,0,0.1661923657703107,30.871530033855315,74.68689423832768,1.0,24.0,0.0,0.0,23.056986986139087,11.482665866554568,4.746314166403634,0.0,0,,
,,,,,,,,,,2023,0,0.9167383247749255,26.492783143182255,74.3098655561744,5.0,14.0,0.0,0.0,19.686751535787568,48.34785273152103,17.23686576833365,0.0,0,,
,,,,,,,,,,2023,0,1.880272622182324,29.720362296948103,65.97196564047177,4.0,15.0,0.0,0.0,19.60710720276633,69.79074958272335,31.440723986881725,0.0,0,,
,,,,,,,,,,2023,0,2.4692403140189505,28.431998430239407,80.266032688052,12.0,4.0,0.0,0.0,22.821237153882393,99.84577876716659,35.3675761726876,0.0,0,,
,,,,,,,,,,2023,0,11.67273697246291,28.386315766728455,89.04447671355685,9.0,5.0,0.0,1.0,25.276446332741234,226.1242627160513,72.08571447530602,11.67273697246291,0,,
,,,,,,,,,,2023,0,7.843889499326771,26.772235447313474,76.97039052494138,11.0,10.0,0.0,1.0,20.606694176053967,167.77442060869566,58.35615825694842,7.843889499326771,0,,
,,,,,,,,,,2023,0,6.006425115561223,31.057160280966393,59.98161767697396,3.0,20.0,0.0,0.0,18.628587141054275,116.77386888925838,60.46293686598043,0.0,0,,
,,,,,,,,,,2023,0,18.0,29.61405178232419,67.86580107549361,6.0,15.0,0.0,1.0,20.097813472985806,199.8267100390391,87.19676839892874,18.0,0,,
,,,,,,,,,,2023,0,7.0305339359093715,29.08645876545589,72.21626395106381,4.0,11.0,0.0,0.0,21.00515383607896,150.44460542033136,60.594394844477264,0.0,0,,
,,,,,,,,,,2023,0,4.500987992837351,28.39158587228594,82.67288496722213,6.0,15.0,0.0,1.0,23.472143128565044,140.95129254276486,48.40560151764678,4.500987992837351,0,,
,,,,,,,,,,2023,0,2.057924398693134,31.032187294011404,54.750700443225,1.0,9.0,0.0,0.0,16.990339906324714,61.196849975029274,34.6858048363767,0.0,0,,
,,,,,,,,,,2023,0,15.076176733594524,28.380542975731228,77.6066721265976,8.0,22.0,0.0,1.0,22.02519493492386,215.53999603801708,78.82237381042648,15.076176733594524,0,,
,,,,,,,,,,2023,0,9.29978774823027,31.004509182974303,92.31139751214651,9.0,13.0,0.0,1.0,28.62069571858538,215.2815598910096,72.30633790033966,9.29978774823027,0,,
,,,,,,,,,,2023,0,9.610069171693905,25.0,83.29955080797639,8.0,12.0,0.0,1.0,20.824887701994097,196.7371683214567,59.045086802142166,9.610069171693905,0,,
,,,,,,,,,,2023,0,2.619170642317599,25.329109647610316,95.0,6.0,15.0,0.0,1.0,24.0626541652298,122.19326504942623,32.57943798564659,2.619170642317599,0,,
,,,,,,,,,,2023,0,4.716361684358223,28.21398906033847,78.63649932668413,9.0,11.0,0.0,1.0,22.186493317463796,137.08956762394772,49.18636503845608,4.716361684358223,0,,
